filename,y_true,pred_mean,pred_std,I,abs_error,lower_mc_90,upper_mc_90,width_mc_90,covered_mc_90,lower_mc_95,upper_mc_95,width_mc_95,covered_mc_95,lower_mc_conf_80,upper_mc_conf_80,width_mc_conf_80,covered_mc_conf_80,lower_mc_conf_90,upper_mc_conf_90,width_mc_conf_90,covered_mc_conf_90,lower_mc_conf_95,upper_mc_conf_95,width_mc_conf_95,covered_mc_conf_95,filename_for_use,image_path,candidate_group,case_id,selected,final_group
solar_Wed_Jun_21_10__21__1_2017_L_0.579249193097_I_0.658533333333.jpg,0.5792492,0.13372086,0.026264958,0.65853333,0.44552834,0.090515,0.17692672,0.086411715,0,0.08224154,0.18520018,0.10295864,0,0.0468366167076953,0.2206051032923047,0.1737684865846094,0,0.0,0.2693891408958178,0.2693891408958178,0,0.0,0.3514546219966589,0.3514546219966589,0,solar_Wed_Jun_21_10__21__1_2017_L_0.579249193097_I_0.658533333333.jpg,E:\PV_RL_Project\data\raw\PanelImages\solar_Wed_Jun_21_10__21__1_2017_L_0.579249193097_I_0.658533333333.jpg,Failure case,fail_010,0,Failure case
solar_Wed_Jun_14_10__1__31_2017_L_0.568545159164_I_0.66622745098.jpg,0.56854516,0.14810333,0.026866378,0.66622746,0.42044183,0.10390814,0.19229852,0.08839038,0,0.09544522,0.20076144,0.105316214,0,0.0592296705363583,0.2369769894636416,0.1777473189272833,0,0.0093286092973279,0.2868780507026721,0.2775494414053441,0,0.0,0.3708226112432834,0.3708226112432834,0,solar_Wed_Jun_14_10__1__31_2017_L_0.568545159164_I_0.66622745098.jpg,E:\PV_RL_Project\data\raw\PanelImages\solar_Wed_Jun_14_10__1__31_2017_L_0.568545159164_I_0.66622745098.jpg,Failure case,fail_011,0,Failure case
solar_Wed_Jun_21_16__14__49_2017_L_0.558479502397_I_0.385219607843.jpg,0.5584795,0.14255199,0.02116361,0.3852196,0.41592751000000006,0.107737854,0.17736612,0.06962827,0,0.10107131,0.18403266,0.08296135,0,0.0725423172354754,0.2125616627645244,0.140019345529049,0,0.0332330664514877,0.2518709135485122,0.2186378470970245,0,0.0,0.3179977192778777,0.3179977192778777,0,solar_Wed_Jun_21_16__14__49_2017_L_0.558479502397_I_0.385219607843.jpg,E:\PV_RL_Project\data\raw\PanelImages\solar_Wed_Jun_21_16__14__49_2017_L_0.558479502397_I_0.385219607843.jpg,Failure case,fail_012,0,Failure case
solar_Tue_Jun_13_14__12__35_2017_L_0.514396509013_I_0.823184313725.jpg,0.5143965,0.099299364,0.024569487,0.8231843,0.41509713600000003,0.058882557,0.13971618,0.08083362,0,0.05114317,0.14745556,0.09631239,0,0.0180235098956718,0.1805752181043281,0.1625517082086562,0,0.0,0.2262102397450628,0.2262102397450628,0,0.0,0.302978383383188,0.302978383383188,0,solar_Tue_Jun_13_14__12__35_2017_L_0.514396509013_I_0.823184313725.jpg,E:\PV_RL_Project\data\raw\PanelImages\solar_Tue_Jun_13_14__12__35_2017_L_0.514396509013_I_0.823184313725.jpg,Failure case,fail_013,1,Failure case
solar_Tue_Jun_13_13__56__55_2017_L_0.591186284044_I_0.729878431373.jpg,0.5911863,0.176273,0.024686692,0.7298784,0.41491330000000004,0.13566339,0.21688262,0.081219226,0,0.12788709,0.22465892,0.09677184,0,0.094609447577755,0.2579365524222449,0.1633271048444898,0,0.0487567398687139,0.303789260131286,0.255032520262572,0,0.0,0.3809235996154726,0.3809235996154726,0,solar_Tue_Jun_13_13__56__55_2017_L_0.591186284044_I_0.729878431373.jpg,E:\PV_RL_Project\data\raw\PanelImages\solar_Tue_Jun_13_13__56__55_2017_L_0.591186284044_I_0.729878431373.jpg,Failure case,fail_014,0,Failure case
solar_Tue_Jun_13_14__12__40_2017_L_0.514396509013_I_0.823184313725.jpg,0.5143965,0.10459069,0.019836785,0.8231843,0.40980581000000005,0.07195918,0.1372222,0.06526302,0,0.06571059,0.1434708,0.077760205,0,0.0389699752208005,0.1702114047791994,0.1312414295583989,0,0.002125050340832,0.2070563296591679,0.204931279318336,0,0.0,0.2690375971994591,0.2690375971994591,0,solar_Tue_Jun_13_14__12__40_2017_L_0.514396509013_I_0.823184313725.jpg,E:\PV_RL_Project\data\raw\PanelImages\solar_Tue_Jun_13_14__12__40_2017_L_0.514396509013_I_0.823184313725.jpg,Failure case,fail_015,0,Failure case
solar_Wed_Jun_14_9__4__20_2017_L_0.531598827973_I_0.555431372549.jpg,0.5315988,0.12665696,0.020301532,0.55543137,0.40494184,0.093260944,0.16005298,0.06679204,0,0.08686596,0.16644797,0.079582006,0,0.0594989248832987,0.1938149951167013,0.1343160702334025,0,0.0217908205554638,0.2315230994445361,0.2097322788890722,0,0.0,0.2949564246689662,0.2949564246689662,0,solar_Wed_Jun_14_9__4__20_2017_L_0.531598827973_I_0.555431372549.jpg,E:\PV_RL_Project\data\raw\PanelImages\solar_Wed_Jun_14_9__4__20_2017_L_0.531598827973_I_0.555431372549.jpg,Failure case,fail_016,0,Failure case
solar_Wed_Jun_21_12__7__51_2017_L_0.678671985615_I_0.728435294118.jpg,0.67867196,0.27417845,0.028225394,0.7284353,0.40449350999999995,0.22774768,0.3206092,0.09286153,0,0.21885668,0.32950023,0.11064355,0,0.1808093490686557,0.3675475509313443,0.1867382018626885,0,0.1283841732457302,0.4199727267542698,0.2915885535085395,0,0.040193496806215,0.508163403193785,0.4679699063875698,0,solar_Wed_Jun_21_12__7__51_2017_L_0.678671985615_I_0.728435294118.jpg,E:\PV_RL_Project\data\raw\PanelImages\solar_Wed_Jun_21_12__7__51_2017_L_0.678671985615_I_0.728435294118.jpg,Failure case,fail_017,0,Failure case
solar_Sat_Jun_24_15__2__6_2017_L_0.623285494662_I_0.4566.jpg,0.6232855,0.22191425,0.02839395,0.4566,0.40137125000000007,0.1752062,0.26862228,0.09341608,0,0.1662621,0.2775664,0.1113043,0,0.1279875885748645,0.3158409114251354,0.1878533228502708,0,0.075249351936023,0.368579148063977,0.293329796127954,0,0.0,0.4572964616523231,0.4572964616523231,0,solar_Sat_Jun_24_15__2__6_2017_L_0.623285494662_I_0.4566.jpg,E:\PV_RL_Project\data\raw\PanelImages\solar_Sat_Jun_24_15__2__6_2017_L_0.623285494662_I_0.4566.jpg,Failure case,fail_018,0,Failure case
solar_Sat_Jun_24_12__38__39_2017_L_0.601544909119_I_0.841219607843.jpg,0.6015449,0.20394212,0.02687599,0.8412196,0.39760278000000004,0.15973112,0.24815312,0.088422,0,0.15126517,0.25661907,0.10535389,0,0.1150366653379297,0.2928475746620702,0.1778109093241404,0,0.0651177516310988,0.3427664883689011,0.2776487367378022,0,0.0,0.426741080686931,0.426741080686931,0,solar_Sat_Jun_24_12__38__39_2017_L_0.601544909119_I_0.841219607843.jpg,E:\PV_RL_Project\data\raw\PanelImages\solar_Sat_Jun_24_12__38__39_2017_L_0.601544909119_I_0.841219607843.jpg,Failure case,fail_019,0,Failure case
solar_Sun_Jun_25_8__39__26_2017_L_0.444491332309_I_0.232325490196.jpg,0.44449133,0.046898637,0.012625031,0.2323255,0.397592693,0.02613046,0.067666814,0.041536354,0,0.022153575,0.071643695,0.04949012,0,0.0051334309024275,0.0886638430975724,0.0835304121951448,0,0.0,0.1121143020942373,0.1121143020942373,0,0.0,0.1515631319602233,0.1515631319602233,0,solar_Sun_Jun_25_8__39__26_2017_L_0.444491332309_I_0.232325490196.jpg,E:\PV_RL_Project\data\raw\PanelImages\solar_Sun_Jun_25_8__39__26_2017_L_0.444491332309_I_0.232325490196.jpg,Failure case,fail_020,0,Failure case
solar_Wed_Jun_14_15__45__25_2017_L_0.607636434726_I_0.26077254902.jpg,0.60763645,0.21788125,0.021179015,0.26077256,0.38975519999999997,0.18304177,0.2527207,0.06967895,0,0.17637038,0.2593921,0.08302173,0,0.1478206195750727,0.2879418804249273,0.1401212608498546,0,0.1084827569239951,0.3272797430760048,0.2187969861520096,0,0.0423078197411202,0.3934546802588797,0.3511468605177595,0,solar_Wed_Jun_14_15__45__25_2017_L_0.607636434726_I_0.26077254902.jpg,E:\PV_RL_Project\data\raw\PanelImages\solar_Wed_Jun_14_15__45__25_2017_L_0.607636434726_I_0.26077254902.jpg,Failure case,fail_021,0,Failure case
solar_Fri_Jun_16_7__51__27_2017_L_0.406062145458_I_0.0926352941176.jpg,0.40606216,0.02779467,0.007779093,0.0926353,0.37826749,0.0149980625,0.040591277,0.025593214,0,0.012547648,0.04304169,0.030494044,0,0.002059172629268,0.0535301673707319,0.0514709947414639,0,0.0,0.0679802152033992,0.0679802152033992,0,0.0,0.0922883738875137,0.0922883738875137,0,solar_Fri_Jun_16_7__51__27_2017_L_0.406062145458_I_0.0926352941176.jpg,E:\PV_RL_Project\data\raw\PanelImages\solar_Fri_Jun_16_7__51__27_2017_L_0.406062145458_I_0.0926352941176.jpg,Failure case,fail_022,0,Failure case
solar_Thu_Jun_15_9__33__14_2017_L_0.62818917715_I_0.255305882353.jpg,0.6281892,0.25392628,0.025495274,0.2553059,0.37426292,0.21198656,0.295866,0.083879456,0,0.20395553,0.30389702,0.09994149,0,0.1695880474762419,0.338264512523758,0.1686764650475161,0,0.1222335519895183,0.3856190080104816,0.2633854560209633,0,0.0425728751511229,0.4652796848488771,0.4227068096977542,0,solar_Thu_Jun_15_9__33__14_2017_L_0.62818917715_I_0.255305882353.jpg,E:\PV_RL_Project\data\raw\PanelImages\solar_Thu_Jun_15_9__33__14_2017_L_0.62818917715_I_0.255305882353.jpg,Failure case,fail_023,0,Failure case
